"provincia_id","provincia_nome","comune_id","comune_nome","comune_istat","zona_id","zona_nome"
"94","Trento","905","Brentonico","022025","35089","Brentonico"
"94","Trento","905","Brentonico","022025","35088","Brentonico - Centro"
"94","Trento","905","Brentonico","022025","35076","Castione"
"94","Trento","905","Brentonico","022025","35077","Cazzano"
"94","Trento","905","Brentonico","022025","35078","Cornè"
"94","Trento","905","Brentonico","022025","35079","Crosano"
"94","Trento","905","Brentonico","022025","35080","Fontana"
"94","Trento","905","Brentonico","022025","35081","Fontechel"
"94","Trento","905","Brentonico","022025","35082","Prada"
"94","Trento","905","Brentonico","022025","35083","Saccone"
"94","Trento","905","Brentonico","022025","35084","San Giacomo"
"94","Trento","905","Brentonico","022025","35085","San Valentino"
"94","Trento","905","Brentonico","022025","35086","Sorne"
"94","Trento","905","Brentonico","022025","35087","Vigo"
"94","Trento","909","Bresimo","022026","35090","Baselga"
"94","Trento","909","Bresimo","022026","35091","Bevia"
"94","Trento","909","Bresimo","022026","35095","Bresimo"
"94","Trento","909","Bresimo","022026","35094","Bresimo - Centro"
"94","Trento","909","Bresimo","022026","35092","Fontana"
"94","Trento","909","Bresimo","022026","35093","Fontana Nuova"
"94","Trento","914","Brez","022027","35096","Arsio"
"94","Trento","914","Brez","022027","35102","Brez"
"94","Trento","914","Brez","022027","35101","Brez - Centro"
"94","Trento","914","Brez","022027","35097","Carnalez"
"94","Trento","914","Brez","022027","35098","Rivo"
"94","Trento","914","Brez","022027","35099","Salobbi"
"94","Trento","914","Brez","022027","35100","Traversara"
"94","Trento","1031","Caderzone Terme","022029","35106","Caderzone"
"94","Trento","1031","Caderzone Terme","022029","35105","Caderzone - Centro"
"94","Trento","1044","Cagnò","022030","35109","Cagnò"
"94","Trento","1044","Cagnò","022030","35108","Cagnò - Centro"
"94","Trento","1044","Cagnò","022030","35107","Frari"
"94","Trento","1068","Calceranica al Lago","022032","35114","Calceranica"
"94","Trento","1068","Calceranica al Lago","022032","35120","Calceranica al Lago"
"94","Trento","1068","Calceranica al Lago","022032","35119","Calceranica al Lago - Centro"
"94","Trento","1068","Calceranica al Lago","022032","35115","Marini"
"94","Trento","1068","Calceranica al Lago","022032","35116","Murari"
"94","Trento","1068","Calceranica al Lago","022032","35117","Pieve della Mandola"
"94","Trento","1068","Calceranica al Lago","022032","35118","Pradi"
"94","Trento","1079","Caldes","022033","35121","Bordiana"
"94","Trento","1079","Caldes","022033","35122","Bozzana"
"94","Trento","1079","Caldes","022033","35128","Caldes"
"94","Trento","1079","Caldes","022033","35127","Caldes - Centro"
"94","Trento","1079","Caldes","022033","35123","Cassana"
"94","Trento","1079","Caldes","022033","35124","Samoclevo"
"94","Trento","1079","Caldes","022033","35125","San Giacomo"
"94","Trento","1079","Caldes","022033","35126","Tozzaga"
"94","Trento","1082","Caldonazzo","022034","35132","Caldonazzo"
"94","Trento","1082","Caldonazzo","022034","35131","Caldonazzo - Centro"
"94","Trento","1082","Caldonazzo","022034","35129","Lochere"
"94","Trento","1082","Caldonazzo","022034","35130","Monte Rovere"
"94","Trento","1092","Calliano","022035","24089","Calliano"
"94","Trento","1092","Calliano","022035","24088","Calliano - Centro"
"94","Trento","1166","Campitello di Fassa","022036","35138","Campitello di Fassa"
"94","Trento","1166","Campitello di Fassa","022036","35137","Campitello di Fassa - Centro"
"94","Trento","1166","Campitello di Fassa","022036","35135","Cercenà"
"94","Trento","1166","Campitello di Fassa","022036","35136","Pian"
"94","Trento","1180","Campodenno","022037","35148","Campodenno"
"94","Trento","1180","Campodenno","022037","35147","Campodenno - Centro"
"94","Trento","1180","Campodenno","022037","35139","Dercolo"
"94","Trento","1180","Campodenno","022037","35140","Ischia"
"94","Trento","1180","Campodenno","022037","35141","Lover"
"94","Trento","1180","Campodenno","022037","35142","Maso Bolner"
"94","Trento","1180","Campodenno","022037","35143","Maso Sant'Angelo"
"94","Trento","1180","Campodenno","022037","35144","Quetta"
"94","Trento","1180","Campodenno","022037","35145","Segonzone"
"94","Trento","1180","Campodenno","022037","35146","Termon"
"94","Trento","1215","Canal San Bovo","022038","35156","Canal San Bovo"
"94","Trento","1215","Canal San Bovo","022038","35155","Canal San Bovo - Centro"
"94","Trento","1215","Canal San Bovo","022038","35149","Canale"
"94","Trento","1215","Canal San Bovo","022038","35150","Caoria"
"94","Trento","1215","Canal San Bovo","022038","35151","Gobbera"
"94","Trento","1215","Canal San Bovo","022038","35152","Prade"
"94","Trento","1215","Canal San Bovo","022038","35153","Ronco"
"94","Trento","1215","Canal San Bovo","022038","35154","Zortea"
"94","Trento","1220","Canazei","022039","35157","Alba"
"94","Trento","1220","Canazei","022039","35161","Canazei"
"94","Trento","1220","Canazei","022039","35160","Canazei - Centro"
"94","Trento","1220","Canazei","022039","35158","Gries"
"94","Trento","1220","Canazei","022039","35159","Penia"
"94","Trento","1316","Capriana","022040","35167","Capriana"
"94","Trento","1316","Capriana","022040","35166","Capriana - Centro"
"94","Trento","1316","Capriana","022040","35162","Carbonare"
"94","Trento","1316","Capriana","022040","35164","Masi Conti"
"94","Trento","1316","Capriana","022040","35163","Doss"
"94","Trento","1316","Capriana","022040","35165","Rover"
"94","Trento","1383","Carisolo","022042","35176","Carisolo"
"94","Trento","1383","Carisolo","022042","35175","Carisolo - Centro"
"94","Trento","1438","Carzano","022043","35178","Carzano"
"94","Trento","1438","Carzano","022043","35177","Carzano - Centro"
"94","Trento","1589","Castel Condino","022045","35180","Castel Condino"
"94","Trento","1589","Castel Condino","022045","35179","Castel Condino - Centro"
"94","Trento","7021","Castel Ivano","022240","35427","Fracena"
"94","Trento","7021","Castel Ivano","022240","35428","Ivano"
"94","Trento","7021","Castel Ivano","022240","35430","Ivano - Fracena"
"94","Trento","7021","Castel Ivano","022240","35429","Ivano - Fracena - Centro"
"94","Trento","7021","Castel Ivano","022240","35781","Spera"
"94","Trento","7021","Castel Ivano","022240","35780","Spera - Centro"
"94","Trento","7021","Castel Ivano","022240","35808","Strigno"
"94","Trento","7021","Castel Ivano","022240","35807","Strigno - Centro"
"94","Trento","7021","Castel Ivano","022240","35987","Villa Agnedo"
"94","Trento","7021","Castel Ivano","022240","35986","Villa Agnedo - Centro"
"94","Trento","1712","Castello Molina di Fiemme","022047","35190","Castello"
"94","Trento","1712","Castello Molina di Fiemme","022047","35195","Castello - Molina di Fiemme"
"94","Trento","1712","Castello Molina di Fiemme","022047","35194","Castello - Molina di Fiemme - Centro"
"94","Trento","1712","Castello Molina di Fiemme","022047","35191","Molina"
"94","Trento","1712","Castello Molina di Fiemme","022047","35192","Predaia"
"94","Trento","1712","Castello Molina di Fiemme","022047","35193","Stramentizzo"
"94","Trento","1713","Castello Tesino","022048","35189","Castello Tesino"
"94","Trento","1713","Castello Tesino","022048","35188","Castello Tesino - Centro"
"94","Trento","1713","Castello Tesino","022048","35186","Fradea"
"94","Trento","1713","Castello Tesino","022048","35187","Passo Brocon"
"94","Trento","1730","Castelnuovo","022049","35197","Castelnuovo"
"94","Trento","1730","Castelnuovo","022049","35196","Castelnuovo - Centro"
"94","Trento","1847","Cavalese","022050","35198","Alpe Cermis"
"94","Trento","1847","Cavalese","022050","35202","Cavalese"
"94","Trento","1847","Cavalese","022050","35201","Cavalese - Centro"
"94","Trento","1847","Cavalese","022050","35200","Masi di Cavalese"
"94","Trento","1847","Cavalese","022050","35199","Marco"
"94","Trento","1854","Cavareno","022051","35203","Ausiel"
"94","Trento","1854","Cavareno","022051","35204","Bus"
"94","Trento","1854","Cavareno","022051","35210","Cavareno"
"94","Trento","1854","Cavareno","022051","35209","Cavareno - Centro"
"94","Trento","1854","Cavareno","022051","35205","Larseti"
"94","Trento","1854","Cavareno","022051","35206","Ruch"
"94","Trento","1854","Cavareno","022051","35207","Sovic"
"94","Trento","1854","Cavareno","022051","35208","Splazuela"
"94","Trento","1863","Cavedago","022052","35212","Cavedago"
"94","Trento","1863","Cavedago","022052","35211","Cavedago - Centro"
"94","Trento","1864","Cavedine","022053","35213","Brusino"
"94","Trento","1864","Cavedine","022053","35218","Cavedine"
"94","Trento","1864","Cavedine","022053","35217","Cavedine - Centro"
"94","Trento","1864","Cavedine","022053","35214","Monti di Cavedine"
"94","Trento","1864","Cavedine","022053","35215","Stravino"
"94","Trento","1864","Cavedine","022053","35216","Vigo Cavedine"
"94","Trento","1869","Cavizzana","022054","35220","Cavizzana"
"94","Trento","1869","Cavizzana","022054","35219","Cavizzana - Centro"
"94","Trento","1908","Cembra Lisignago","022241","35222","Cembra"
"94","Trento","1908","Cembra Lisignago","022241","35221","Cembra - Centro"
"94","Trento","1908","Cembra Lisignago","022241","35460","Lisignago"
"94","Trento","1908","Cembra Lisignago","022241","35459","Lisignago - Centro"
"94","Trento","2105","Cimone","022058","35228","Cimone"
"94","Trento","2105","Cimone","022058","35227","Cimone - Centro"
"94","Trento","2116","Cinte Tesino","022059","35230","Cinte Tesino"
"94","Trento","2116","Cinte Tesino","022059","35229","Cinte Tesino - Centro"
"94","Trento","2128","Cis","022060","35233","Cis"
"94","Trento","2128","Cis","022060","35232","Cis - Centro"
"94","Trento","2128","Cis","022060","35231","Mostizzolo"
"94","Trento","2152","Civezzano","022061","35234","Castel Telvana"
"94","Trento","2152","Civezzano","022061","35237","Civezzano"
"94","Trento","2152","Civezzano","022061","35236","Civezzano - Centro"
"94","Trento","2152","Civezzano","022061","35235","Santa Colomba"
"94","Trento","2182","Cles","022062","35238","Caltron"
"94","Trento","2182","Cles","022062","35242","Cles"
"94","Trento","2182","Cles","022062","35241","Cles - Centro"
"94","Trento","2182","Cles","022062","35239","Mechel"
"94","Trento","2182","Cles","022062","35240","Pez"
"94","Trento","2185","Cloz","022063","35244","Cloz"
"94","Trento","2185","Cloz","022063","35243","Cloz - Centro"
"94","Trento","8095","Comano Terme","022228","35031","Biè"
"94","Trento","8095","Comano Terme","022228","40618","Bleggio Inferiore"
"94","Trento","8095","Comano Terme","022228","35032","Bono"
"94","Trento","8095","Comano Terme","022228","35463","Campo Maggiore"
"94","Trento","8095","Comano Terme","022228","35033","Cares"
"94","Trento","8095","Comano Terme","022228","35464","Castel Campo"
"94","Trento","8095","Comano Terme","022228","35034","Cillà"
"94","Trento","8095","Comano Terme","022228","35465","Comano"
"94","Trento","8095","Comano Terme","022228","35035","Comighello"
"94","Trento","8095","Comano Terme","022228","35466","Dasìndo"
"94","Trento","8095","Comano Terme","022228","35036","Duvredo"
"94","Trento","8095","Comano Terme","022228","35467","Godènzo"
"94","Trento","8095","Comano Terme","022228","35474","Lomaso"
"94","Trento","8095","Comano Terme","022228","35468","Lundo"
"94","Trento","8095","Comano Terme","022228","35469","Pòia"
"94","Trento","8095","Comano Terme","022228","35470","Ponte Arche"
"94","Trento","8095","Comano Terme","022228","35038","Santa Croce"
"94","Trento","8095","Comano Terme","022228","35039","Sesto"
"94","Trento","8095","Comano Terme","022228","35471","Terme di Comano"
"94","Trento","8095","Comano Terme","022228","35040","Tignerone"
"94","Trento","8095","Comano Terme","022228","35041","Val d'Algone"
"94","Trento","8095","Comano Terme","022228","35042","Vergonzo"
"94","Trento","8095","Comano Terme","022228","35472","Vigo Lomaso"
"94","Trento","8095","Comano Terme","022228","35043","Villa"
"94","Trento","2280","Commezzadura","022064","35245","Almazzago"
"94","Trento","2280","Commezzadura","022064","35253","Commezzadura"
"94","Trento","2280","Commezzadura","022064","35252","Commezzadura - Centro"
"94","Trento","2280","Commezzadura","022064","35246","Costa Rotian"
"94","Trento","2280","Commezzadura","022064","35247","Daolasa"
"94","Trento","2280","Commezzadura","022064","35248","Deggiano"
"94","Trento","2280","Commezzadura","022064","35249","Mastellina"
"94","Trento","2280","Commezzadura","022064","35250","Mestriago"
"94","Trento","2280","Commezzadura","022064","35251","Piano"
"94","Trento","2487","Contà","022242","35267","Cunevo"
"94","Trento","2487","Contà","022242","35266","Cunevo - Centro"
"94","Trento","2487","Contà","022242","35337","Flavon"
"94","Trento","2487","Contà","022242","35336","Flavon - Centro"
"94","Trento","2487","Contà","022242","35849","Terres"
"94","Trento","2487","Contà","022242","35848","Terres - Centro"
"94","Trento","2472","Croviana","022068","35265","Croviana"
"94","Trento","2472","Croviana","022068","35264","Croviana - Centro"
"94","Trento","2520","Dambel","022071","35271","Dambel"
"94","Trento","2520","Dambel","022071","35270","Dambel - Centro"
"94","Trento","2542","Denno","022074","35278","Denno"
"94","Trento","2542","Denno","022074","35277","Denno - Centro"
"94","Trento","2559","Dimaro Folgarida","022233","35279","Carciato"
"94","Trento","2559","Dimaro Folgarida","022233","35280","Casina"
"94","Trento","2559","Dimaro Folgarida","022233","35283","Dimaro"
"94","Trento","2559","Dimaro Folgarida","022233","35282","Dimaro - Centro"
"94","Trento","2559","Dimaro Folgarida","022233","35281","Folgarida"
"94","Trento","2559","Dimaro Folgarida","022233","35530","Monclassico"
"94","Trento","2559","Dimaro Folgarida","022233","35529","Monclassico - Centro"
"94","Trento","2559","Dimaro Folgarida","022233","35528","Presson"
"94","Trento","2604","Drena","022078","35293","Drena"
"94","Trento","2604","Drena","022078","35292","Drena - Centro"
"94","Trento","2609","Dro","022079","35294","Ceniga"
"94","Trento","2609","Dro","022079","35295","Centrale Volta"
"94","Trento","2609","Dro","022079","35299","Dro"
"94","Trento","2609","Dro","022079","35298","Dro - Centro"
"94","Trento","2609","Dro","022079","35296","Maso Gobbo"
"94","Trento","2609","Dro","022079","35297","Pietramurata"
"94","Trento","2674","Faedo","022080","35300","Barco"
"94","Trento","2674","Faedo","022080","35301","Cadino"
"94","Trento","2674","Faedo","022080","35302","Canazzi"
"94","Trento","2674","Faedo","022080","35308","Faedo"
"94","Trento","2674","Faedo","022080","35307","Faedo - Centro"
"94","Trento","2674","Faedo","022080","35303","Masetto"
"94","Trento","2674","Faedo","022080","35304","Molini"
"94","Trento","2674","Faedo","022080","35305","Pineta"
"94","Trento","2674","Faedo","022080","35306","Villa Piccola"
"94","Trento","2684","Fai della Paganella","022081","35309","Al Plaz"
"94","Trento","2684","Fai della Paganella","022081","35310","Cortalta"
"94","Trento","2684","Fai della Paganella","022081","35313","Fai della Paganella"
"94","Trento","2684","Fai della Paganella","022081","35312","Fai della Paganella - Centro"
"94","Trento","2684","Fai della Paganella","022081","35311","Santel"
"94","Trento","2758","Fiavè","022083","35318","Ballìno"
"94","Trento","2758","Fiavè","022083","35319","Castelcampo"
"94","Trento","2758","Fiavè","022083","35320","Castìl"
"94","Trento","2758","Fiavè","022083","35321","Cornelle"
"94","Trento","2758","Fiavè","022083","35322","Doss"
"94","Trento","2758","Fiavè","022083","35323","Favrio"
"94","Trento","2758","Fiavè","022083","35328","Fiavè"
"94","Trento","2758","Fiavè","022083","35327","Fiavè - Centro"
"94","Trento","2758","Fiavè","022083","35324","Stumiàga"
"94","Trento","2758","Fiavè","022083","35325","Torbiera"
"94","Trento","2758","Fiavè","022083","35326","Valéc"
"94","Trento","2766","Fierozzo","022085","35335","Fierozzo"
"94","Trento","2766","Fierozzo","022085","35334","Fierozzo - Centro"
"94","Trento","2766","Fierozzo","022085","35332","San Felice"
"94","Trento","2766","Fierozzo","022085","35333","San Francesco"
"94","Trento","2827","Folgaria","022087","35338","Carbonare"
"94","Trento","2827","Folgaria","022087","35339","Costa di Folgaria"
"94","Trento","2827","Folgaria","022087","35349","Folgaria"
"94","Trento","2827","Folgaria","022087","35348","Folgaria - Centro"
"94","Trento","2827","Folgaria","022087","35340","Fondo Grande"
"94","Trento","2827","Folgaria","022087","35341","Fondo Piccolo"
"94","Trento","2827","Folgaria","022087","35342","Francolini"
"94","Trento","2827","Folgaria","022087","35343","Guardia"
"94","Trento","2827","Folgaria","022087","35344","Mezzaselva"
"94","Trento","2827","Folgaria","022087","35345","Nosellari"
"94","Trento","2827","Folgaria","022087","35346","San Sebastiano"
"94","Trento","2827","Folgaria","022087","35347","Serrada"
"94","Trento","2881","Fornace","022089","35359","Fornace"
"94","Trento","2881","Fornace","022089","35358","Fornace - Centro"
"94","Trento","2881","Fornace","022089","35355","Santo Stefano"
"94","Trento","2881","Fornace","022089","35356","Valle"
"94","Trento","2881","Fornace","022089","35357","Villaggio Pian del Gac"
"94","Trento","2930","Frassilongo","022090","35360","Auserpergh)"
"94","Trento","2930","Frassilongo","022090","35366","Frassilongo"
"94","Trento","2930","Frassilongo","022090","35365","Frassilongo - Centro"
"94","Trento","2930","Frassilongo","022090","35361","Frassilongo (Inderpergh)"
"94","Trento","2930","Frassilongo","022090","35362","Mitterpergh"
"94","Trento","2930","Frassilongo","022090","35363","Oeberpergh)"
"94","Trento","2930","Frassilongo","022090","35364","Roveda (Unterpergh)"
"94","Trento","3052","Garniga Terme","022091","35370","Garniga Terme"
"94","Trento","3052","Garniga Terme","022091","35369","Garniga Terme - Centro"
"94","Trento","3052","Garniga Terme","022091","35367","Piazza"
"94","Trento","3052","Garniga Terme","022091","35368","Zobio"
"94","Trento","3152","Giovo","022092","35371","Ceola"
"94","Trento","3152","Giovo","022092","35377","Ville di Sopra"
"94","Trento","3152","Giovo","022092","35378","Ville di Sotto"
"94","Trento","3152","Giovo","022092","35380","Giovo"
"94","Trento","3152","Giovo","022092","35379","Giovo - Centro"
"94","Trento","3152","Giovo","022092","35372","Masen"
"94","Trento","3152","Giovo","022092","35373","Mosana"
"94","Trento","3152","Giovo","022092","35374","Palù"
"94","Trento","3152","Giovo","022092","35375","Valternigo"
"94","Trento","3152","Giovo","022092","35376","Verla di Giovo"
"94","Trento","3169","Giustino","022093","35382","Giustino"
"94","Trento","3169","Giustino","022093","35381","Giustino - Centro"
"94","Trento","3258","Grigno","022095","35385","Belvederi"
"94","Trento","3258","Grigno","022095","35386","Filippini"
"94","Trento","3258","Grigno","022095","35397","Grigno"
"94","Trento","3258","Grigno","022095","35396","Grigno - Centro"
"94","Trento","3258","Grigno","022095","35387","Martincelli"
"94","Trento","3258","Grigno","022095","35388","Masi Ornè"
"94","Trento","3258","Grigno","022095","35389","Palù"
"94","Trento","3258","Grigno","022095","35390","Pianello"
"94","Trento","3258","Grigno","022095","35391","Puele"
"94","Trento","3258","Grigno","022095","35392","Selva"
"94","Trento","3258","Grigno","022095","35393","Serafini"
"94","Trento","3258","Grigno","022095","35394","Tezze"
"94","Trento","3258","Grigno","022095","35395","Tollo"
"94","Trento","3342","Imer","022097","35412","Masi di Imer"
"94","Trento","3342","Imer","022097","35416","Imer"
"94","Trento","3342","Imer","022097","35415","Imer - Centro"
"94","Trento","3342","Imer","022097","35413","Pezze"
"94","Trento","3342","Imer","022097","35414","Pontet"
"94","Trento","3372","Isera","022098","35417","Bordala"
"94","Trento","3372","Isera","022098","35418","Casette"
"94","Trento","3372","Isera","022098","35419","Cornalè"
"94","Trento","3372","Isera","022098","35420","Folaso"
